PestSpecies,PestCode,Location,GatewayAlias,Region,week_start,observed_days,PestCount,TrapTemperature,TrapHumidity,Year,Week,MaxT,MinT,RH1,RH2,RF,WS,SSH,EVP
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-05-14,7,0.0,24.57857142857143,62.777142857142856,2023,19,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-05-21,7,0.0,22.06714285714286,70.29142857142857,2023,20,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-05-28,7,0.0,24.728571428571428,75.36571428571428,2023,21,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-06-04,7,0.0,24.632857142857144,74.86142857142856,2023,22,32.3,20.1,84.14,74.14,29.6,2.38,48.59,25.72
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-06-11,7,0.0,26.898571428571426,65.11285714285715,2023,23,34.2,16.0,80.43,75.0,31.1,2.66,59.78,28.9
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-06-18,7,0.0,25.437142857142856,82.62428571428572,2023,24,32.4,19.2,80.14,65.0,8.5,2.69,57.13,31.06
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-06-25,7,0.0,27.93285714285714,81.97714285714287,2023,25,31.4,20.5,87.57,74.57,82.3,2.55,29.04,21.42
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-07-02,7,0.0,28.951428571428572,84.6842857142857,2023,26,32.8,21.5,86.29,78.86,64.0,2.94,49.98,24.98
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-07-09,7,0.0,29.804285714285715,80.96857142857142,2023,27,32.9,23.9,87.86,82.29,123.1,3.4,45.76,24.46
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-07-16,7,1.0,27.08142857142857,90.33571428571429,2023,28,34.9,24.6,84.57,77.0,27.6,3.38,49.19,28.48
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-07-23,7,0.0,29.574285714285715,81.46571428571428,2023,29,31.5,23.5,89.43,84.71,117.0,2.29,34.08,19.55
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-07-30,7,0.0,31.178571428571427,76.82571428571428,2023,30,33.2,25.1,86.86,80.86,44.3,3.98,65.75,29.7
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-08-06,7,1.0,29.807142857142853,75.80285714285715,2023,31,34.0,25.0,86.43,76.43,17.1,3.1,81.36,32.83
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-08-13,6,0.0,30.09833333333333,75.00666666666666,2023,32,35.1,24.0,83.71,75.14,10.3,2.08,79.69,33.11
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-08-20,6,0.0,28.986666666666668,73.20333333333333,2023,33,33.7,23.9,86.57,81.29,26.5,2.19,77.01,29.64
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-08-27,7,0.0,25.31714285714286,79.05142857142857,2023,34,32.0,22.4,82.71,72.0,27.1,2.8,70.93,31.5
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-09-03,7,0.0,27.927142857142858,75.41857142857143,2023,35,29.4,18.5,86.86,78.57,59.2,2.79,42.5,22.49
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-09-10,7,0.0,23.952857142857145,88.36571428571428,2023,36,31.0,21.7,88.0,73.71,2.5,2.83,74.88,29.19
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-09-17,7,4.0,24.08142857142857,85.70428571428572,2023,37,31.4,20.4,87.43,82.14,74.6,2.74,29.78,17.15
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-09-24,7,3.0,22.919999999999998,87.52857142857144,2023,38,32.0,18.8,88.57,77.57,41.3,2.51,30.18,16.82
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-10-01,7,0.0,19.951428571428572,76.23,2023,39,28.2,19.1,89.57,82.43,13.3,2.19,45.28,17.44
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-10-08,7,0.0,19.365714285714287,75.07000000000001,2023,40,25.5,15.7,80.86,71.71,21.7,3.55,38.52,19.59
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-10-15,7,0.0,19.065714285714286,66.57428571428571,2023,41,23.6,13.5,84.86,74.14,0.0,2.05,50.14,17.04
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-10-22,7,0.0,19.351428571428574,71.36285714285715,2023,42,26.1,9.6,84.43,62.0,4.0,2.46,71.43,22.45
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-10-29,7,0.0,21.414285714285715,70.17857142857143,2023,43,25.6,9.6,85.14,64.29,0.0,1.94,60.15,18.61
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-11-05,5,0.0,11.6775,84.1225,2023,44,27.6,12.9,83.57,69.14,0.8,2.48,60.23,19.36
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-11-12,7,0.0,8.59142857142857,62.83857142857143,2023,45,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-11-19,7,0.0,11.828571428571427,63.17857142857143,2023,46,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-11-26,7,0.0,7.122857142857143,62.730000000000004,2023,47,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-12-03,7,2.0,12.561428571428573,56.589999999999996,2023,48,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-12-10,7,0.0,3.904285714285714,84.52714285714286,2023,49,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-12-17,7,0.0,-2.2285714285714286,65.89857142857143,2023,50,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-12-24,7,0.0,5.187142857142858,75.43142857142857,2023,51,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2023-12-31,7,0.0,4.085714285714286,82.20857142857143,2023,52,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-01-07,7,0.0,6.159999999999999,71.63,2024,1,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-01-14,7,0.0,4.16,86.11428571428571,2024,2,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-01-21,7,0.0,-0.4528571428571428,60.04571428571428,2024,3,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-01-28,7,0.0,4.151428571428571,83.22714285714287,2024,4,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-02-04,7,0.0,2.4785714285714286,78.53714285714285,2024,5,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-02-11,7,0.0,11.245714285714286,61.011428571428574,2024,6,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-02-18,7,0.0,2.454285714285714,89.48714285714286,2024,7,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-02-25,7,0.0,4.147142857142858,70.31857142857143,2024,8,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-03-03,7,0.0,9.175714285714287,67.25428571428571,2024,9,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-03-10,7,0.0,13.95142857142857,60.441428571428574,2024,10,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-03-17,7,0.0,13.780000000000001,58.38142857142857,2024,11,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-03-24,7,0.0,15.564285714285715,75.5657142857143,2024,12,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-03-31,7,4.0,16.961428571428574,66.26285714285714,2024,13,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-04-07,7,0.0,17.877142857142857,75.11714285714287,2024,14,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-04-14,7,0.0,19.47142857142857,71.55999999999999,2024,15,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-04-21,7,1.0,21.48428571428571,65.00571428571428,2024,16,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-04-28,7,0.0,17.669999999999998,72.01714285714286,2024,17,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-05-05,7,0.0,21.32,69.06571428571428,2024,18,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-05-12,7,0.0,25.397142857142857,49.02428571428572,2024,19,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-05-19,7,0.0,26.382857142857144,67.14142857142858,2024,20,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-05-26,7,1.0,22.22714285714286,67.56857142857143,2024,21,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-06-02,7,0.0,24.825714285714287,62.800000000000004,2024,22,26.9,14.2,77.71,68.43,42.5,2.69,50.74,25.99
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-06-09,7,0.0,28.731428571428573,64.44428571428571,2024,23,30.9,17.1,76.86,61.71,5.2,2.43,62.66,30.94
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-06-16,7,0.0,27.458571428571428,74.64285714285714,2024,24,34.2,20.7,79.71,58.71,0.7,2.43,71.14,35.09
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-06-23,7,1.0,25.298571428571428,85.54857142857144,2024,25,32.3,21.3,85.0,69.86,96.1,3.32,46.58,27.17
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-06-30,7,0.0,29.138571428571428,80.38571428571429,2024,26,30.9,20.7,88.71,85.57,179.0,2.73,26.58,17.62
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-07-07,7,0.0,27.631428571428575,86.11142857142856,2024,27,34.9,22.6,81.14,78.57,41.8,4.14,62.65,32.6
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-07-14,7,0.0,30.232857142857142,80.1842857142857,2024,28,35.0,21.4,88.57,86.0,168.8,2.44,20.72,18.18
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-07-21,7,1.0,32.75142857142857,71.88285714285715,2024,29,35.2,24.3,81.86,78.57,22.4,3.39,35.37,25.73
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-07-28,7,0.0,33.565714285714286,69.80714285714285,2024,30,36.7,27.0,80.57,71.86,6.1,4.7,71.71,37.84
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-08-04,7,1.0,33.60142857142857,69.01142857142857,2024,31,37.5,27.6,76.0,71.57,9.5,2.75,86.5,40.56
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-08-11,7,0.0,31.312857142857144,74.32857142857142,2024,32,37.8,27.1,76.86,66.71,62.0,1.88,83.96,39.02
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-08-18,7,0.0,29.97142857142857,82.46142857142857,2024,33,36.3,24.9,84.43,67.71,34.3,2.42,75.24,33.56
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-08-25,7,0.0,30.18,79.42428571428572,2024,34,34.7,25.4,84.71,77.86,50.4,1.93,64.42,27.34
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-09-01,7,0.0,29.68285714285714,78.08571428571429,2024,35,35.2,24.1,83.43,71.71,6.3,2.35,74.77,30.13
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-09-08,7,0.0,28.852857142857143,85.50999999999999,2024,36,33.8,24.2,79.29,68.43,2.9,3.23,78.8,33.31
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-09-15,7,1.0,25.97142857142857,88.10285714285715,2024,37,33.8,23.6,88.14,80.14,83.0,3.4,57.66,23.89
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-09-22,7,0.0,23.575714285714287,75.51142857142858,2024,38,31.6,17.4,81.14,76.86,124.9,5.49,54.64,24.01
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-09-29,7,0.0,20.455714285714286,72.62428571428572,2024,39,29.1,15.8,86.14,76.0,15.1,2.67,66.18,23.31
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-10-06,7,0.0,18.527142857142856,80.61571428571428,2024,40,28.6,11.9,79.0,72.14,17.2,3.38,48.16,18.62
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-10-13,7,1.0,19.687142857142856,88.12285714285714,2024,41,25.2,13.1,85.0,74.71,16.7,2.16,49.5,16.94
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-10-20,7,0.0,15.768571428571429,85.80999999999999,2024,42,27.2,11.2,86.57,77.0,49.2,3.66,31.77,14.95
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-10-27,7,0.0,16.06,81.92,2024,43,22.3,8.6,88.29,80.43,20.0,3.16,35.15,12.25
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-11-03,7,0.0,15.154285714285715,72.46857142857144,2024,44,22.0,9.3,87.57,74.57,6.8,2.95,55.84,15.81
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-11-10,7,0.0,17.83142857142857,83.82142857142857,2024,45,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-11-17,7,0.0,10.485714285714286,75.81428571428572,2024,46,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-11-24,7,0.0,8.562857142857142,65.09285714285714,2024,47,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-12-01,7,0.0,8.848571428571429,76.72,2024,48,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-12-08,7,0.0,4.664285714285714,68.91285714285713,2024,49,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-12-15,7,0.0,3.677142857142857,59.73571428571428,2024,50,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-12-22,7,0.0,3.7914285714285714,60.65,2024,51,,,,,,,,
美国白蛾,FWW,六合区灵岩山林场南_1_41_诱虫量,六合区灵岩山林场南,江苏省南京市六合区,2024-12-29,3,0.0,5.35,51.96,2024,52,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-08-25,1,6.0,,,2024,34,34.7,25.4,84.71,77.86,50.4,1.93,64.42,27.34
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-09-08,1,0.0,,,2024,36,33.8,24.2,79.29,68.43,2.9,3.23,78.8,33.31
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-10-13,2,0.0,16.314999999999998,81.36500000000001,2024,41,25.2,13.1,85.0,74.71,16.7,2.16,49.5,16.94
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-10-20,7,0.0,14.37142857142857,87.39714285714285,2024,42,27.2,11.2,86.57,77.0,49.2,3.66,31.77,14.95
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-10-27,7,0.0,14.622857142857143,82.99857142857142,2024,43,22.3,8.6,88.29,80.43,20.0,3.16,35.15,12.25
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-11-03,7,0.0,13.530000000000001,77.54571428571428,2024,44,22.0,9.3,87.57,74.57,6.8,2.95,55.84,15.81
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-11-10,7,0.0,16.694285714285716,83.14857142857143,2024,45,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-11-17,7,0.0,8.874285714285715,76.88714285714286,2024,46,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-11-24,7,0.0,6.430000000000001,71.31714285714285,2024,47,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-12-01,7,0.0,7.054285714285714,78.69142857142857,2024,48,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-12-08,7,0.0,2.6685714285714286,74.09285714285714,2024,49,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-12-15,7,0.0,0.6042857142857142,70.20285714285714,2024,50,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-12-22,7,0.0,1.6928571428571428,67.34142857142857,2024,51,,,,,,,,
大螟,PSB,横梁艾津稻园 大螟_1_11_诱虫量,横梁艾津稻园 大螟,江苏省南京市六合区,2024-12-29,3,0.0,2.88,58.28,2024,52,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-01-01,7,0.0,6.465714285714285,74.70285714285714,2022,52,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-01-08,6,0.0,10.241666666666667,85.39999999999999,2023,1,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-01-15,7,0.0,3.302857142857143,72.97142857142858,2023,2,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-01-22,7,0.0,0.8842857142857142,72.22857142857143,2023,3,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-01-29,7,0.0,5.448571428571428,69.31714285714285,2023,4,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-02-05,7,0.0,7.658571428571428,93.81285714285715,2023,5,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-02-12,7,0.0,6.859999999999999,79.95,2023,6,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-02-19,7,0.0,5.124285714285714,76.02428571428571,2023,7,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-02-26,7,0.0,9.768571428571429,65.66142857142857,2023,8,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-03-05,7,3.0,16.13,72.25142857142858,2023,9,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-03-12,7,0.0,10.742857142857144,71.53857142857143,2023,10,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-03-19,7,1.0,11.134285714285713,83.84714285714287,2023,11,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-03-26,7,0.0,14.307142857142859,73.03,2023,12,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-04-02,7,1.0,13.587142857142856,78.80857142857143,2023,13,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-04-09,7,1.0,19.134285714285713,68.25285714285714,2023,14,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-04-16,7,12.0,20.72714285714286,74.91714285714285,2023,15,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-04-23,7,16.0,15.811428571428573,79.30142857142857,2023,16,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-04-30,7,49.0,21.15857142857143,78.12571428571428,2023,17,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-05-07,7,30.0,18.895714285714284,70.9,2023,18,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-05-14,7,34.0,23.80857142857143,75.50714285714285,2023,19,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-05-21,7,11.0,21.607142857142858,81.11285714285714,2023,20,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-05-28,7,21.0,26.964285714285715,76.2242857142857,2023,21,,,,,,,,
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-06-04,7,2.0,25.225714285714286,78.73142857142857,2023,22,32.3,20.1,84.14,74.14,29.6,2.38,48.59,25.72
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-06-11,7,4.0,26.29,76.77142857142857,2023,23,34.2,16.0,80.43,75.0,31.1,2.66,59.78,28.9
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-06-18,7,3.0,26.349999999999998,87.76142857142857,2023,24,32.4,19.2,80.14,65.0,8.5,2.69,57.13,31.06
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-06-25,7,5.0,28.98,84.50428571428571,2023,25,31.4,20.5,87.57,74.57,82.3,2.55,29.04,21.42
大螟,PSB,江宁区 横溪街道 大螟_1_51_诱虫量,江宁区 横溪街道 大螟,江苏省南京市江宁区,2023-07-02,7,2.0,30.027142857142856,86.67,2023,26,32.8,21.5,86.29,78.86,64.0,2.94,49.98,24.98
